ID,Cv
mp-14038,219.90146077110688
mp-16236,146.393769746364
mp-569442,282.16606575805537
mp-5860,111.72703867824744
mp-8622,121.05435833929744
mp-2286,65.20252994405524
mp-8256,164.68895765565986
mp-2918,162.54654172247822
mp-4524,175.12791471352898
mp-602,141.48743562858647
mp-8658,145.98924394701285
mp-540957,222.1165714838392
mp-961675,66.29245095874084
mp-504729,194.19186861410515
mp-6989,201.8567640784529
mp-9812,157.5375950333125
mp-989567,200.65944765117464
mp-2150,146.3444329201651
mp-22922,48.70725302379548
mp-556953,217.9028071341244
mp-7642,194.52536240725547
mp-9384,140.81702264662707
mp-31451,70.65735510390824
mp-3772,165.87944184877995
mp-551203,235.1126505547431
mp-560037,209.27196238193312
mp-8454,47.39232343263646
mp-865427,126.70457280314632
mp-13133,245.2110565792477
mp-22865,49.17313495987167
mp-1009084,174.12436044240914
mp-13099,40.36800908160768
mp-13275,212.96774233321813
mp-13445,242.50419386011487
mp-4497,138.90234499953925
mp-9259,190.91501677724804
mp-989583,235.9622056917603
mp-21166,292.4644073405206
mp-6408,179.56953670718525
mp-7667,232.33662213379915
mp-9205,209.3283112509666
mp-1020019,189.60181740973584
mp-12908,95.85801485803408
mp-13926,219.93295972535
mp-23432,141.84838267584246
mp-38117,169.58451003779942
mp-13276,133.9237003012637
mp-13610,174.50952815259487
mp-29506,177.1056240839037
mp-569779,70.82251979923029
mp-7219,287.2952370861126
mp-14091,185.06253853325933
mp-7955,175.79275282312605
mp-1639,16.17178614107097
mp-1960,52.396764290491454
mp-540703,294.3502450879286
mp-8615,180.5187352270489
mp-1018096,94.95322749549422
mp-29149,117.53747274273988
mp-29209,120.35358094805784
mp-3074,267.75888830172374
mp-5342,181.749201793062
mp-570324,220.5084969748985
mp-7566,201.55715090091152
mp-11869,71.7477414881162
mp-22483,195.47253384038595
mp-31235,220.33770255261624
mp-753098,83.51161562082412
mp-976280,90.97624410420848
mp-23260,296.3100927629029
mp-23862,117.82815409169046
mp-28599,163.1772615610284
mp-4175,178.94626193066173
mp-4533,221.11257197243785
mp-6270,200.24425526089192
mp-733,159.99555361378472
mp-861979,211.1848675739803
mp-10680,48.99790245802362
mp-30251,163.41525629318605
mp-626785,101.45512172789924
mp-6949,171.9602289007527
mp-9273,195.66260219335288
mp-1009750,37.39855720413
mp-1018040,92.0504493104214
mp-1958,48.93401781029104
mp-21276,48.29121973692217
mp-22003,71.85981830178027
mp-28237,189.2765029894911
mp-35777,168.6213826574886
mp-1008556,65.97010350512596
mp-545500,217.97504916479244
mp-768368,168.85075819538974
mp-7931,280.37497608789533
mp-1009540,36.885377901077504
mp-1070,96.29142687495298
mp-555763,134.99043052257312
mp-8200,263.0614255059231
mp-8922,169.62468701861422
mp-2251,72.55385282526709
mp-22901,49.38892998829922
mp-22919,49.38183085992497
mp-675104,238.31587790035675
mp-9274,196.48511124300703
mp-15781,94.8093811622612
mp-15951,151.54026685216596
mp-9166,64.92722528277486
mp-23251,49.05390599181579
mp-27227,258.7233071504748
mp-6560,197.681141549398
mp-7863,157.01442911948675
mp-971,70.70049338230531
mp-1330,31.97376350219349
mp-1700,30.43100228195244
mp-463,47.28759289284409
mp-28603,274.5790202049391
mp-8753,168.14999127882922
mp-12894,104.751588228531
mp-27831,213.7483918197844
mp-1591,116.2560952710924
mp-7979,192.95364102555163
mp-861937,98.5379938557472
mp-961706,66.59840828134318
mp-2319,123.88915712206854
mp-28994,178.261875962519
mp-3748,70.7500915679392
mp-4342,99.56561330643252
mp-568619,136.1170111399108
mp-9008,147.2801262575994
mp-15557,233.614379995525
mp-23017,276.1499804094911
mp-549697,167.36583668015805
mp-5594,184.7672625832431
mp-8335,150.6638473542504
mp-6798,198.80709356238023
mp-9583,160.10498367676888
mp-29091,201.60489643252603
mp-505825,104.25505343238343
mp-6494,188.6101044670983
mp-7937,175.45872402473134
mp-989642,141.41022382822317
mp-10246,230.766851703763
mp-11583,194.1460237152775
mp-3054,186.0162449132276
mp-5077,90.99157753832048
mp-755013,205.03820789247973
mp-9348,222.81158408226875
mp-23060,221.12896344420176
mp-30460,71.96644211645238
mp-1008559,58.71342888132046
mp-241,67.39240350707344
mp-7928,116.49169566126716
mp-12427,201.45277396770345
mp-28111,295.5601225014579
mp-4187,170.01350746128855
mp-8145,84.24590341875397
mp-27456,294.65404583937254
mp-561586,95.53049119299554
mp-24589,210.32545912443345
mp-3481,144.9563132207166
mp-3637,124.0490073486108
mp-648,70.53927099634967
mp-9573,127.63051991458816
mp-966800,90.4701713230546
mp-9687,191.40100756744727
mp-989539,156.3129374224233
mp-12525,190.1642172376244
mp-23818,70.95037315083145
mp-6660,219.49418624287384
mp-754118,160.6235692590293
mp-1342,47.00972440354434
mp-20072,84.02651225770516
mp-22895,48.56021401203722
mp-7610,138.89681522497722
mp-9846,145.88002227408336
mp-23167,49.24960541453504
mp-7469,254.32723612730825
mp-2530,67.24035973504577
mp-31454,70.41699398201389
mp-3980,163.86795431813232
mp-551456,133.82599129686744
mp-7482,95.40813049088042
mp-9250,140.16231903257724
mp-989545,214.21687498009143
mp-28295,208.92489573103947
mp-569639,49.26684425242676
mp-5962,140.75582747278457
mp-7848,91.93108347075552
mp-8621,120.42352726201042
mp-10918,105.44379848596552
mp-22888,144.97447589662744
mp-2574,113.92286281310476
mp-643101,119.61463802193012
mp-9720,268.2751437281698
mp-989531,225.0743119738337
mp-989638,181.7508886812276
mp-10281,179.94811254316733
mp-14115,77.517535329966
mp-34169,167.17777994534174
mp-384,210.9694946219123
mp-6929,190.27137199901625
mp-9595,229.8754380665663
mp-1008680,69.28498001066158
mp-1009085,149.7557957954297
mp-5213,181.4899281849837
mp-760,135.03487628840037
mp-7774,194.12551449480893
mp-8175,89.03457581048963
mp-22894,98.21596043754155
mp-7232,113.99516989330398
mp-561561,221.94060575253243
mp-643260,104.3248554568628
mp-864954,135.2915210864763
mp-3070,204.66424648915108
mp-8255,165.39756479017737
mp-23303,49.415543829376055
mp-24292,113.06083435573431
mp-23259,47.14484751961534
mp-4690,237.44380513728893
mp-567558,194.8112301650639
mp-551269,209.99815177757984
mp-552663,199.94294932494665
mp-570008,118.29350304145234
mp-743,146.934300223423
mp-1105,64.91901098234656
mp-22898,49.26985617667227
mp-27369,234.6064143119673
mp-29208,119.45125999553706
mp-29584,163.4210741955833
mp-5488,164.94497725741238
mp-766,136.90252102172485
mp-9672,230.745031134672
mp-989575,151.7057512414077
mp-11714,108.89044585032624
mp-1315,45.05462438119136
mp-2697,60.13017629553269
mp-4002,188.02010693725333
mp-697030,115.35549374976824
mp-7639,186.71096584817465
mp-10550,101.72050154127646
mp-11695,207.66202160568545
mp-14398,160.03402827711884
mp-7907,159.6840469440428
mp-1153,62.450984415613874
mp-20289,93.45787301544608
mp-553025,215.99601901846304
mp-8857,242.43941083317264
mp-5038,185.0574114926434
mp-8931,243.0379886163699
mp-973185,80.53592247303433
mp-1009082,186.7106429006846
mp-10226,92.83858081909844
mp-15999,263.33194493754206
mp-21855,185.52714929702267
mp-2400,186.3585200901981
mp-510273,171.9501660591503
mp-979137,74.92537775506554
mp-989405,244.4263405222258
mp-510268,207.66142726161652
mp-7437,139.7466347281969
mp-7922,165.1998998566045
mp-8062,27.212402697563224
mp-866132,92.86333149190074
mp-9839,211.32862650202208
mp-989566,203.43830737846832
mp-1009819,40.71768370983342
mp-20817,280.2311234364913
mp-21374,170.3136894234186
mp-27904,261.50858971027577
mp-29025,164.50717927798
mp-549737,194.1087840222204
mp-571093,73.46492324754736
mp-8280,117.61528320653665
