ID,poly_electronic
mp-13541,3.168223333333368
mp-14495,3.186181333333332
mp-15157,2.2680730043531825
mp-20254,4.125935666666644
mp-23024,3.175782333333333
mp-27230,3.186455666666666
mp-27910,17.837132999999984
mp-3098,5.564233666666659
mp-3666,5.06160299999997
mp-4937,2.514136666666667
mp-504908,4.589593666666676
mp-530399,3.160464
mp-560338,2.835666666659069
mp-626689,3.160857
mp-6721,6.183572666666595
mp-675941,5.124758952855244
mp-754334,3.682023000000001
mp-755754,2.6682676666666665
mp-997002,3.549534
mp-10408,2.6746456666666667
mp-1112940,4.261559666666662
mp-1216579,26.68746766666668
mp-1225983,2.738271000000001
mp-1226180,4.885159000000001
mp-12335,5.399670333333302
mp-19292,4.450310666666626
mp-19335,3.8517236666687538
mp-20461,8.87741266666668
mp-23859,3.766237333333332
mp-28003,1.7736666666666665
mp-28075,3.550609
mp-28439,2.418259666666637
mp-510670,5.1837946666666666
mp-540111,2.933524333333333
mp-540312,3.9535173333333327
mp-561153,2.413778
mp-570844,17.492714
mp-672,6.074778000000042
mp-755946,6.4239076666666834
mp-7595,2.892960333333333
mp-7691,35.196666666666665
mp-8773,2.219666666647945
mp-10091,7.042734666666667
mp-1018100,11.523126951865589
mp-1228167,4.99939600000001
mp-14288,9.454333333284891
mp-15724,9.14327133333332
mp-19406,5.618990003393868
mp-19426,3.8153800096482127
mp-19842,196.53459533333336
mp-2133,5.390361000000027
mp-22936,4.604646666666529
mp-23011,2.333930666666667
mp-23612,2.5485916666666366
mp-23656,2.432209999999999
mp-23884,3.0568176666666678
mp-24585,2.533522
mp-2490,10.587151999999977
mp-28171,3.256144000000003
mp-3642,5.906388333333303
mp-554669,4.723566333333324
mp-555514,2.5945033333333334
mp-560334,2.386327666666667
mp-561710,4.529492333333333
mp-567666,12.773000000000051
mp-6278,4.215363333333334
mp-644285,2.461858666666666
mp-753011,2.6287579999999995
mp-753641,2.784734333333334
mp-753756,2.8179406666666664
mp-763244,2.434557666666666
mp-8075,3.329945666666641
mp-8355,2.429726333333332
mp-1103213,19.647299
mp-1205337,8.678299333333333
mp-1209478,3.0573576666666664
mp-18480,3.544485333333353
mp-22512,4.281086666666666
mp-27381,4.706225666666666
mp-27404,2.9900000000000007
mp-29117,7.870298999999991
mp-29526,3.408
mp-341,2.889666666698892
mp-3589,2.5865606666666667
mp-546711,2.0790540000000046
mp-567228,5.047221333333316
mp-571648,3.240882666666677
mp-6253,1.8026666666666948
mp-6319,1.8966666666666223
mp-6980,10.522181333333345
mp-703459,1.86574266666668
mp-730,19.64533333333333
mp-754908,6.111284333333331
mp-7594,2.2177713333333853
mp-760333,5.026572333333277
mp-774897,5.227481666666667
mp-8161,2.975678666666657
mp-862871,4.012666666666667
mp-9397,11.509393666666666
mp-9705,4.353971000000056
mp-11725,1.8903333333333343
mp-1177695,4.873309333333315
mp-14017,8.09333333333339
mp-14168,1.986732666666693
mp-20210,7.336103333333322
mp-230,5.381376666666667
mp-23018,5.449576333333343
mp-23562,2.672414335684998
mp-2488,23.950614
mp-27442,5.1552066666667455
mp-27678,6.533666666638833
mp-29422,2.7130000000000005
mp-29816,7.987692666666668
mp-29911,9.126224
mp-3822,2.725649
mp-530262,5.768927000000001
mp-556866,5.899012666666668
mp-559067,3.5344406666666672
mp-561317,2.2543349999999545
mp-752844,3.0590230000000003
mp-755566,4.059388333333333
mp-777999,3.8054046666666665
mp-8311,18.57923566666667
mp-9571,14.399996333333345
mp-972808,2.3049676666666663
mp-990440,3.6656753333333607
mp-1029275,7.181571666666667
mp-1079885,10.419872666666668
mp-1102077,1.8680773333333327
mp-1188913,3.929764
mp-1219581,1.9481186666650836
mp-16996,2.897225333333333
mp-19270,6.053132000000002
mp-22232,8.987120333333353
mp-27463,2.1722156666666668
mp-27480,4.345017333333337
mp-27694,2.167666666666667
mp-28166,3.0089009999999994
mp-28324,9.663115333333332
mp-3078,14.074613666666664
mp-556478,2.457808333333333
mp-567556,25148.816525
mp-569600,21.095655000000008
mp-571084,4.0420000000000025
mp-625254,2.5157206666666663
mp-625475,2.175333333333333
mp-633099,5.5795710000000005
mp-634466,2.3536666575510936
mp-675879,8.653419
mp-753533,2.702272
mp-776922,5.114944666666671
mp-7771,137.10337333333337
mp-9490,6.576508333333333
mp-1103152,2.3917633333333463
mp-1207095,13.283499666666666
mp-13361,3.6684039999999993
mp-1634,10.660333331668388
mp-17853,4.24248300000004
mp-19956,3.8908746666666665
mp-23147,2.3252450000000007
mp-27827,3.073114000000021
mp-2879,4.522737
mp-29931,3.357331
mp-38322,3.6051483333333336
mp-555207,1.9480000000000004
mp-568556,8.098835999999999
mp-569501,12.943220333333334
mp-686129,5.578895666666667
mp-697096,3.4514573333333334
mp-707105,2.542084
mp-7191,7.121050999999997
mp-753149,2.648631333333348
mp-753690,2.402789
mp-755391,3.6887856666666665
mp-7792,8.095666666666666
mp-8409,3.556133333333376
mp-8564,2.977450666666676
mp-1019378,4.901747
mp-10341,3.4613013333333225
mp-1078709,20.01236833333333
mp-11342,6.535000000051876
mp-1191811,4.316466666666666
mp-1210797,2.941301
mp-18246,4.242579000000247
mp-23290,3.1997686666666443
mp-2693,45.70300000000217
mp-27418,4.312499333333334
mp-27635,4.746306000000034
mp-27850,8.571141666666668
mp-30062,3.521428333333309
mp-557012,3.136641
mp-567636,31.58696800000004
mp-569571,23.79308100000002
mp-569578,5.976166333333334
mp-570437,4.67474700000001
mp-570803,6.930891339985753
mp-696949,2.924666666666667
mp-7060,9.08221233333446
mp-754394,6.385318333333331
mp-760580,2.648683509371742
mp-765470,3.0457836666666664
mp-766938,5.325333333333332
mp-9338,2.941936333333333
mp-989551,3.0741550000000006
mp-1020059,5.206095333333334
mp-10418,3.469272333333306
mp-1188687,6.705570666666667
mp-1209528,3.5072640000000006
mp-13643,3.726891333333333
mp-17401,11.358666666666664
mp-19259,2.719262
mp-19414,2.7337393333333337
mp-24341,2.2478846666666663
mp-27809,12.786666666666669
mp-28564,2.976217666666655
mp-30315,5.406910333333333
mp-32868,10.840441666666669
mp-468,1.942999999959228
mp-510557,2.542999999979668
mp-5380,7.365469000000016
mp-557773,4.447643000000023
mp-625560,2.5816666666666666
mp-753402,6.882310666666662
mp-753660,3.417932000000001
mp-757174,4.059568666666667
mp-779511,4.015006190880972
mp-7885,7.669431333333311
mp-7895,2.65800633333328
mp-8290,2.3507143333333422
mp-867249,40.42206600000003
mp-8884,8.815254666666638
mp-947,6.962842000000003
mp-989558,2.587871000000004
mp-998615,2.813987333333349
mp-1029845,6.046034333333332
mp-1189227,4.432024666666667
mp-1542940,5.8416828267820975
mp-2095,7.943292666666667
mp-23309,3.0636666667035164
mp-2624,12.00990000000001
mp-26989,2.819595333333333
mp-28233,3.178000000004252
mp-28769,5.9718160000000005
mp-32750,6.330666666650334
mp-3982,4.139758333333333
mp-402,9.66053
mp-4573,34.65800000000309
mp-545359,3.3397719999999995
mp-553342,2.286681000000062
mp-554839,4.4008876666666685
mp-570099,3.496363999999989
mp-620033,4.214167333333333
mp-625583,2.4933386666666677
mp-626229,2.2533333333333334
mp-7140,7.076078333333302
mp-7258,2.8366466666666668
mp-752506,3.138521666666667
mp-753364,5.489544333333334
mp-754615,4.615212
mp-763098,1.9280663333333332
mp-7773,12.77933333333251
mp-8623,7.087944999999979
mp-997036,7.534834666666668
mp-10070,2.734723666666666
mp-1029756,3.192135333333333
mp-1029815,-559.0280776666666
mp-11008,5.953356333333332
mp-1103527,2.3715739999999994
mp-1178405,3.411621
mp-18168,3.3337376666666665
mp-23056,4.980365999999994
mp-23888,2.5828743333333417
mp-27630,4.023000000007641
mp-29966,1.9445113333333333
mp-504849,2.979725666666667
mp-557686,2.3950000000000427
mp-568971,10.982333333333337
mp-6647,7.259171666666688
mp-775543,3.015644666666667
mp-862631,18.817104999999994
mp-8861,2.105352333333365
mp-8880,8.203562000000034
mp-9517,9.039526666666664
mp-985582,3.927489999999996
mp-1104062,6.323588666666666
mp-1193106,3.667897333333333
mp-1214420,2.464592
mp-19765,11.140975000000005
mp-1990,8.349000000000045
mp-23571,9.19555766666668
mp-23703,4.3634209999994
mp-23966,2.7073333333322678
mp-27791,3.1453786666666854
mp-27814,3.1249999999988485
mp-28302,4.935111188521439
mp-28326,3.026666666666668
mp-3519,7.735338
mp-504600,2.2290000000000005
mp-542605,5.019666666666667
mp-556604,3.868112333333333
mp-557552,2.398950666666644
mp-560203,2.516356666666667
mp-561224,5.582943
mp-697136,2.4784096666666664
mp-753408,3.684535037508431
mp-755132,5.9951452726431285
mp-761849,4.455589000000001
mp-776397,3.2510743333333334
mp-850189,4.017359333318062
mp-1189906,4.625774
mp-1189986,9.802408333333334
mp-1211726,3.243237666666642
mp-1581,3.41
mp-17568,23.716828999999887
mp-19752,3.0684726666666684
mp-23154,6.306333333339588
mp-23910,4.397278333333366
mp-27422,2.184572333333348
mp-27948,26.403000000016807
mp-28145,3.406087333333323
mp-29151,3.651693333333329
mp-33551,5.406340000000021
mp-4842,6.369394666666662
mp-5339,4.3177666666666665
mp-557183,3.369257333333333
mp-571011,4.517125666666668
mp-754596,3.0913089999999976
mp-755674,5.088429666666666
mp-7608,5.437126338765931
mp-7812,2.884397666666666
mp-9693,4.397065000000002
mp-984872,3.670255666666732
mp-997587,5.013000000000004
mp-1019380,4.857493000000002
mp-1189383,4.857575999999999
mp-1212441,31.75966200000001
mp-1219606,4.337033999999929
mp-1225922,2.083899333333333
mp-15845,6.585585666666669
mp-17892,7.001282666666666
mp-2242,10.986487000000002
mp-23517,4.535671
mp-23902,2.217666666666667
mp-24066,2.732960333333341
mp-24546,2.6653333333333333
mp-28627,2.6981740000000047
mp-30539,4.498871333333334
mp-3759,3.668586666666645
mp-4309,5.655245333333333
mp-5127,5.627826666650772
mp-545482,5.123834000002684
mp-556296,5.816168333333333
mp-569548,9.045231333333351
mp-626201,2.2308586666666668
mp-644097,4.735416666666667
mp-677323,12.664972333333331
mp-752580,2.3315656666666684
mp-754743,3.7981386666666666
mp-757350,2.212107333333333
mp-8892,2.3571693333333337
mp-9778,6.717037999999982
mp-9793,5.283738333333328
mp-996995,8.30981533333337
mp-998762,3.1677190037161047
mp-1029619,90.984167
mp-14795,4.406336666666671
mp-15074,39.09600000000032
mp-15567,4.243062333333349
mp-18753,2.511785000000017
mp-19219,3.174582
mp-27322,4.937173333333333
mp-29590,3.092911333333334
mp-35162,71.72435000000029
mp-567394,16.155269333333333
mp-752927,3.349774022247398
mp-8127,2.518493333333406
mp-863707,17.72046699999999
mp-8995,2.593871
mp-976802,1.966333333333333
mp-1029536,6.981675666666667
mp-154,1.529605
mp-1784,2.29024566666668
mp-18852,2.8972586666667133
mp-19384,4.294284000000032
mp-20025,6.067934666666665
mp-20782,7.179922666666665
mp-21179,5.169668666666666
mp-23341,10.050346999999933
mp-35647,5.897794666666667
mp-4156,4.2292863333333575
mp-42264,2.6928886666666663
mp-4511,5.121231000000001
mp-546285,5.836405772806832
mp-554507,2.0174133333520388
mp-557560,2.272403
mp-559931,2.689666666668435
mp-6684,2.9277226666666665
mp-752461,9.141411333333336
mp-761267,3.348953
mp-8267,3.7420000000152247
mp-975,1.7593333333354997
mp-10533,7.898278333333333
mp-16566,1.0000000000000082
mp-17885,11.220919
mp-18303,9.643253000000003
mp-20790,5.444626666666667
mp-22872,2.9523333333333333
mp-23138,5.54637299999997
mp-23675,2.7870373333333327
mp-27666,4.437000000029685
mp-29760,2.9189396666666645
mp-30058,4.01492900000001
mp-3163,5.467657000000002
mp-32310,4.826504333459291
mp-3395,3.3913580000000003
mp-3448,2.0570000000000013
mp-361,8.775081435811865
mp-3834,4.953464999999996
mp-3872,5.4056723333333325
mp-4964,23.24504099999997
mp-539,5.8637066666666655
mp-557577,2.9185780000000245
mp-557865,1.9590000000000756
mp-559450,2.2240000000000086
mp-569525,6.984728666666666
mp-6305,2.4409549999999998
mp-643069,2.746185333333333
mp-676361,3.0365343333333343
mp-696805,2.748
mp-753735,5.156991333333334
mp-755769,4.394951040717313
mp-760477,3.458241
mp-763240,4.345007576175676
mp-765289,3.475792
mp-7841,5.8569770000000005
mp-850951,2.8327403333333336
mp-10096,7.654877000000041
mp-10489,5.833862666666668
mp-1214794,21.990949
mp-1219553,2.2487459999999992
mp-13949,9.914909666666668
mp-15144,6.178431333333332
mp-16839,4.5621046666666745
mp-19410,5.002211333329634
mp-27257,2.594
mp-30959,3.079521666666666
mp-32760,13.887869
mp-33880,9.447559666666669
mp-35659,3.085063666666681
mp-37381,3.6383180000000057
mp-37920,6.3104960000000005
mp-4004,9.680848
mp-5279,3.6768276666666666
mp-549720,6.721585943416659
mp-557618,2.723773
mp-557856,2.4080000000038067
mp-558491,2.749820666666679
mp-561744,4.037976335461505
mp-569711,2.9123906666666657
mp-6015,3.3520893333333333
mp-707009,1.766333333333333
mp-7293,7.684976999999989
mp-752753,4.231232333333336
mp-7936,12.006016333333315
mp-7984,2.2890809999999813
mp-9986,3.794658343368995
mp-1096926,3.5828589999999845
mp-1205906,4.08681933422688
mp-1209982,3.3353246666666663
mp-29145,2.1844430000000004
mp-39542,2.202916333333333
mp-540828,4.146992333333333
mp-551816,6.537595666666658
mp-554138,4.370950666666666
mp-556546,2.137428666666556
mp-634059,1.8754533333333332
mp-643895,3.038082666666666
mp-7173,18.40956000000004
mp-7457,3.320733666666667
mp-753200,4.571442333333333
mp-763507,4.147716
mp-8376,2.952615
mp-867912,80.45943900000017
mp-924129,21.96650900000003
mp-10623,20.28956599999997
mp-1078823,5.837253333333333
mp-1184118,3.200991666666694
mp-19376,5.9816730000000335
mp-20411,11.150947999999978
mp-27452,2.635
mp-29266,2.9976666666676484
mp-30925,3.1549273333333225
mp-37879,7.038799016976604
mp-570213,13.006579999999987
mp-759601,7.165726666666667
mp-760461,3.278923392940302
mp-762,10.142666666666669
mp-772552,3.599274356435098
mp-8872,2.611089
mp-10163,7.514795666666618
mp-1024047,4.50784799834133
mp-1029660,6.113946000000001
mp-10322,7.353491999999998
mp-1103228,25.232520999999995
mp-11147,3.4412546666666675
mp-14434,3.7640996666666737
mp-18817,3.62764633333332
mp-23710,3.950333333333333
mp-2691,8.614419
mp-29082,14.812948333333331
mp-3056,5.368834666666689
mp-3744,8.203702666666683
mp-5151,6.071306333333332
mp-541619,3.478211666666668
mp-554311,2.390485372409446
mp-554573,2.2488236666666666
mp-561513,3.380666666666668
mp-567913,6.2836193979088
mp-655,961.1405616666666
mp-690544,4.437571333333291
mp-758602,3.304930666666667
mp-761324,8.589608333333333
mp-773512,4.489288999999999
mp-8752,6.104870333333296
mp-8804,5.094069
mp-9254,9.006000000012419
mp-9486,1.8229999999999995
mp-9732,8.699466999999997
mp-989643,12.743883999999996
mp-1065514,9.625485333333344
mp-1070356,7.528416666666634
mp-10776,6.097203333333312
mp-10809,3.594482333333333
mp-1189625,2.9444836666667147
mp-1220029,2.3082713333333333
mp-13055,4.6573213333333205
mp-13703,3.3186056666666643
mp-14092,8.759083666666667
mp-14172,1.0
mp-15572,8.307585999999995
mp-16610,23.12633333333333
mp-17167,3.604729000000001
mp-19727,5.708202666666666
mp-24381,2.406
mp-2447,5.554070333333333
mp-27214,5.904725000000005
mp-27573,2.5577589999999706
mp-4274,3.3629769999999994
mp-5033,2.486794000000004
mp-552307,4.651182666666667
mp-554199,3.029687333333384
mp-560394,4.455559
mp-676023,2.662337333333333
mp-679406,2.061097333333333
mp-7461,3.908120666666669
mp-752965,5.484412167338064
mp-753494,5.254008333333334
mp-754308,3.613965666666668
mp-754552,3.859694
mp-760415,4.511997666666666
mp-774155,10.969886
mp-1101989,8.936279333333333
mp-1103351,5.163235333333334
mp-1211746,2.510268333333377
mp-1221602,5.554368333333371
mp-1222442,3.887875666666698
mp-1226191,4.444352000000002
mp-37207,3.0651483508892805
mp-37906,5.105573999999993
mp-557614,2.793384
mp-559691,3.0072250000000005
mp-6661,3.3501549999999494
mp-7000,2.422681999999988
mp-721287,2.4658943333333334
mp-756090,3.554823666666666
mp-756935,4.0887160000000025
mp-8716,4.372643666666616
mp-977011,4.8868118766573865
mp-1087,4.6460000000000266
mp-1095180,10.765155666666653
mp-10952,13.52051566666667
mp-1120741,2.6910296666666578
mp-11520,18.55216300000001
mp-18129,5.854885
mp-24461,2.861076333333333
mp-27421,2.1810563333333346
mp-29585,5.388046333333314
mp-3439,3.571911666666667
mp-4360,2.282041000000003
mp-554048,2.6845559999999384
mp-559760,4.63851371993857
mp-560641,2.6692526666666683
mp-568436,6.6844790000000005
mp-569814,2.567999999999999
mp-625175,2.2063333333333333
mp-684704,1.7249933333333332
mp-696347,2.1672813333333334
mp-759375,4.770397333333333
mp-768906,3.9644983333333337
mp-8377,4.899752
mp-1113588,2.572321000000061
mp-12903,11.232284000000002
mp-1542042,2.904493666666673
mp-18501,10.498208666666663
mp-20569,4.608855333333324
mp-2542,3.102314999999999
mp-28911,3.71024566666671
mp-29711,19.38305033333333
mp-3700,2.314666656896468
mp-626165,2.0524273333333336
mp-675418,2.2884736666666665
mp-6983,4.464379666666665
mp-752899,2.3938370000000018
mp-759097,3.137012248462879
mp-1189791,9.327653999999995
mp-13654,27.056649333333315
mp-13983,4.075778666666629
mp-22386,12.675541999999997
mp-23237,3.540666666666666
mp-27272,4.783130666666643
mp-34116,7.529815333333333
mp-556492,3.588753023829914
mp-559724,3.698824666666684
mp-561190,3.376608
mp-682548,3.1875249999999866
mp-696308,2.313753333333333
mp-755197,6.636776666666667
mp-765493,3.985502
mp-771112,5.779960000000002
mp-773044,6.481328333333334
mp-7988,4.608999999978508
mp-8278,8.416559333333348
mp-8402,2.185519
mp-862947,22.219633000000016
mp-9712,5.109718000000009
mp-1023926,5.871657931295917
mp-1079726,10.712159003396875
mp-1103471,31.97520201049041
mp-11773,4.274646
mp-1190842,3.86899699983724
mp-1212660,3.850918333333333
mp-1249,1.990039439423857
mp-17245,2.167356333333317
mp-23178,3.26433333333334
mp-27294,5.010212999999995
mp-28264,2.396826666666666
mp-29331,1.759333333318292
mp-3785,13.32092066666666
mp-558917,4.314370333333333
mp-567931,12.547322333333346
mp-685097,5.012639333333333
mp-9922,6.466333333333334
mp-1029422,7.639760333333332
mp-1105549,8.556717999999998
mp-13907,2.258100000000025
mp-1479,9.191467999999988
mp-19851,7.288119333333337
mp-22304,7.502923666666668
mp-28872,2.7101946666666668
mp-29889,4.390415333333334
mp-554822,2.770194333333323
mp-557832,5.492395666666648
mp-5966,5.598021999999999
mp-600001,1.8453333333333333
mp-6526,3.607795666666658
mp-674341,5.47863664251944
mp-676038,7.983737333333333
mp-754496,6.877991000000001
mp-755603,2.533181666666666
mp-774243,4.820912333333332
mp-7896,3.085711999999996
mp-8180,2.5955420000000164
mp-976707,2.106723000000001
mp-985293,2.869847333333333
mp-1106,16.874666666666666
mp-11919,5.160965666666693
mp-1205714,6.780393333333326
mp-14037,3.154254666666636
mp-18596,3.3165916666666675
mp-21510,7.989287666666665
mp-21616,3.371777
mp-23798,1.8553333333333333
mp-23996,2.165223333333333
mp-27042,4.0377926666666655
mp-28433,2.1530089999999995
mp-30927,2.278578999999993
mp-33526,17.2302322029645
mp-36582,3.3136689999999995
mp-4649,4.152511333333351
mp-5012,2.7665360000000003
mp-504650,7.098590999999993
mp-510421,4.388832333333334
mp-5348,2.766553333333309
mp-554432,2.110875333333333
mp-555560,4.651201333333334
mp-556966,3.303248333333333
mp-638009,4.995155
mp-707170,3.0154916666666662
mp-753473,6.506138000000001
mp-754568,2.5810193333333333
mp-755792,4.426937
mp-7664,3.4977290000000143
mp-9631,5.837662666666699
mp-1078908,9.335453999999984
mp-1079050,4.891168333333334
mp-14395,2.837722000000022
mp-1778,3.1129329999999986
mp-18966,7.223179333333313
mp-27608,3.4106150000000053
mp-28768,4.834301666666666
mp-554517,2.4179736666666662
mp-557257,2.2611629999999976
mp-568052,31.25933332959596
mp-568301,3.903573
mp-568742,4.928999999999999
mp-570744,16.663884999999997
mp-650442,17.175666666666668
mp-757838,2.99447
mp-8579,7.50532733333329
mp-975115,2.6050463333333336
mp-989192,5.191200666666666
mp-1228828,3.753177666666667
mp-1541,6.017109000000004
mp-17770,2.520958
mp-17972,3.769970000000041
mp-18875,4.274005333333333
mp-20694,4.884530999999998
mp-26293,3.1265210000000003
mp-27336,6.816789333333333
mp-29342,4.369633999999997
mp-29892,4.471757000000001
mp-3595,13.154521999999998
mp-4820,4.209050666666698
mp-504967,2.630228666666666
mp-540284,12.300874666666669
mp-557631,3.7143896666666674
mp-569867,11.369999999948872
mp-571555,5.783666666755721
mp-606510,5.131585666666667
mp-675634,2.859668333333333
mp-7569,1.943333333329381
mp-7575,7.817958999999983
mp-774557,4.036366999999999
mp-13984,3.441066333333384
mp-18385,3.3917846666666667
mp-22576,4.5417549999999975
mp-25289,6.572773000000001
mp-2552,5.493000000000349
mp-27455,2.6093333333267936
mp-2908,3.4477340000000294
mp-29359,2.984095
mp-29644,30.13100000000129
mp-37091,7.340746999999998
mp-4495,4.494730000000001
mp-504460,2.255841666666649
mp-5540,3.159452
mp-558014,3.0466666666666664
mp-6208,2.992455333333333
mp-6442,2.3320736666666666
mp-7029,2.2262443333333337
mp-752973,2.508436333333333
mp-753816,3.134532666666667
mp-7582,5.558302333333334
mp-758341,3.361952333333333
mp-761033,5.373411666666667
mp-762268,5.406985000000002
mp-764354,2.7670513333333333
mp-9788,4.796761666666666
mp-998609,20.80873833333333
mp-1016108,7.923234333333333
mp-1039,5.490665666666676
mp-1101917,27.28334868877972
mp-1188845,6.201154666666692
mp-1205352,3.843728333333333
mp-13743,2.902323333333333
mp-17161,3.466505333333361
mp-18780,2.558433666666668
mp-20496,4.100317333333312
mp-23071,2.1136666666666666
mp-27304,3.4587680000000254
mp-27691,3.932304333333325
mp-27829,3.216432000000012
mp-28766,5.1123110000000045
mp-29047,5.159020333333333
mp-29163,8.339877333333336
mp-35236,4.349469000060171
mp-551873,10.295534999999989
mp-553896,2.0243936666666547
mp-554145,2.4629096666666666
mp-5707,2.154677
mp-5928,5.009990666666666
mp-625151,2.2596666666666665
mp-673682,7.778398666666664
mp-7035,2.9631079999999934
mp-752415,5.745269333333333
mp-754530,-64.83733233333335
mp-759764,3.120121666666666
mp-7631,7.11757100000002
mp-1013555,9.85816899999999
mp-1019518,2.7804756666666663
mp-10953,7.241638999999903
mp-1180553,2.8722488682781298
mp-1193222,2.003493333333367
mp-1225928,2.268176000000001
mp-1245535,6.88203
mp-20902,7.379951666666649
mp-34380,6.166635
mp-4710,3.8507060000000064
mp-4840,203.81666666312984
mp-567949,7.711009333333314
mp-625152,3.0943333333333327
mp-676464,5.614932
mp-7181,4.218288666666665
mp-758280,3.779289333333333
mp-8426,3.2963333333841702
mp-866291,4.3188519999999935
mp-8724,2.765702666666654
mp-9158,8.218928666666697
mp-9657,3.6153916666666057
mp-1080693,9.897398333333287
mp-10969,4.429981333333256
mp-1105728,11.940441666666665
mp-1191916,7.03062533333333
mp-1205341,2.6866120002917837
mp-15391,3.0904286666666665
mp-1540169,4.429694666666595
mp-19154,4.082427666666669
mp-21097,5.651614333333334
mp-22213,3.609898333333348
mp-4236,4.195600999999993
mp-4804,3.429374666666668
mp-557837,2.255333329590935
mp-560936,2.2159679999976087
mp-568536,4.342784999999992
mp-632291,1.5306666666666668
mp-675020,4.327946333333333
mp-675232,4.3854603333333335
mp-675926,3.018602
mp-753679,6.889233666666667
mp-759166,4.658918666666668
mp-886,4.146113333333354
mp-1101301,3.392856666666667
mp-1101801,7.472214666666666
mp-1183955,3.312752666666667
mp-11924,4.459615000000002
mp-12491,5.9215110000000095
mp-17128,2.565527
mp-22958,2.7389336666667177
mp-23210,2.585212000000023
mp-23297,3.098066
mp-23837,3.043128666666657
mp-27035,3.368380333333334
mp-28383,3.6227516666666673
mp-30993,4.468955333333335
mp-5238,8.648207000000001
mp-540574,3.73297116218269
mp-540783,2.4060722604953693
mp-557118,2.473136333333333
mp-6233,5.0729330000000905
mp-7094,4.281004833959819
mp-754363,4.408008666666698
mp-755582,2.188956666666667
mp-772830,3.598762333333333
mp-9843,8.225561333333319
mp-1001034,7.788892666666665
mp-1020011,3.732035333331917
mp-1029580,6.288034666666668
mp-1101197,4.6843233333333325
mp-1113614,2.468121333333395
mp-12016,3.29908333333332
mp-1205648,8.61288899999988
mp-13356,3.89420599999999
mp-16179,9.818075666666656
mp-19123,2.824617
mp-19894,6.133375
mp-23704,3.2177580000000003
mp-30161,3.524495999999999
mp-33363,6.031756354376618
mp-550506,2.311170333333316
mp-552234,4.320956337427249
mp-554960,3.0039066666666674
mp-556005,2.830666666666757
mp-643263,2.753226333333344
mp-697253,2.0770000000000004
mp-698060,1.9773333333333332
mp-706,4.449333333320743
mp-753262,2.801899666666667
mp-755493,4.830773666666666
mp-755586,3.888934666666666
mp-756044,2.4450643333333333
mp-756810,4.558240333333301
mp-758836,5.331262666666663
mp-775296,9.391061
mp-8422,5.388132666666654
mp-1021511,3.8029040000000474
mp-1078746,4.381115999999998
mp-17912,3.921836999999999
mp-18762,3.503859
mp-2071,13.726666666666672
mp-21084,7.934292666666669
mp-22791,12.165952999999996
mp-27662,3.7495306666666672
mp-32780,4.569333333269594
mp-5175,3.939145999999958
mp-567771,4.750633
mp-570248,2.9094323333333336
mp-632480,8.428427000000001
mp-643253,6.337210666666667
mp-696497,2.483294666666667
mp-699219,2.728079
mp-7903,2.2497996666666675
mp-8299,7.929663333333306
mp-9855,6.909652000000015
mvc-643,13.257238
mp-1020715,3.4961610000000007
mp-1147664,4.478216000000001
mp-1206440,2.2683176680752632
mp-1206514,10.320901999999991
mp-1214796,2.39163433333334
mp-21255,96.14182699999996
mp-22975,3.1154040000000074
mp-23846,1.895119666666652
mp-28000,4.789062
mp-4387,4.697749333333334
mp-4482,3.3011383333333675
mp-4586,6.146051
mp-557668,3.39884500000006
mp-676274,17.04500183562583
mp-755254,4.067059666666666
mp-755492,4.187554333333334
mp-8084,6.520947333333333
mp-8560,1.71400000000002
mp-8818,6.3533288497155
mp-1176792,3.76398933333334
mp-1188089,8.576475666666667
mp-1220883,17.606120000000004
mp-1224848,8.73232066666657
mp-19449,3.8515036666666416
mp-27385,2.8584676666667
mp-27849,9.183923333333334
mp-29289,8.390954666666667
mp-37498,3.493214333333333
mp-41742,6.464355333333334
mp-4632,3.102330000000027
mp-554150,7.735877666666661
mp-5558,2.932345006799757
mp-676861,4.065835333333335
mp-7372,21.336666666666662
mp-752632,3.674798000000001
mp-755483,3.280323666666676
mp-755685,4.432009333333333
mp-758018,3.021884209111961
mp-759974,5.357512333333343
mp-761931,3.2346799999999885
mp-865185,10.807893997566543
mp-974434,4.952995000738234
mp-9755,4.676928999999986
mp-997052,3.965741999999992
mp-998739,3.114163350213516
mp-1103664,7.557652333333357
mp-1220452,6.81864066666667
mp-14983,15.147006000000005
mp-20435,2.931372000000007
mp-2131,2.889000000026947
mp-23070,3.179333333333334
mp-23488,10.89392100000002
mp-29110,29.64766666666667
mp-33746,2.6921883333333336
mp-3536,3.0789423333333024
mp-510519,3.352968666666667
mp-557974,3.195756333333333
mp-559238,3.5526196666666667
mp-568252,3.052052
mp-626701,3.177051666666667
mp-697038,4.429919000000004
mp-753280,2.869573999999998
mp-755434,2.1206666666666667
mp-771568,3.742604333333333
mp-8176,5.305754666666707
mp-909,8.078999999999999
mp-1029359,9.493639999999967
mp-10695,5.903599999999994
mp-1211440,2.8705983333333336
mp-1220034,3.4005186666666667
mp-14367,3.4158676666666667
mp-20930,5.52054033333334
mp-21511,6.733521999999976
mp-22464,2.353309
mp-22661,5.500936666666636
mp-23329,6.2973936666666175
mp-23485,5.323829333333333
mp-24199,1.8930000000942104
mp-25296,1.0000001233995204
mp-27043,4.804349456183247
mp-27063,3.128360333333333
